doc_id,chunk_id,is_macro,chunk_text
824,0,False,"""️ Самолет (SMLT): зарегистрировал дополнительный выпуск ценных бумаг. Компания в этом году не планирует SPO, но приняла техническое решение, призванное обеспечить гибкость в работе на рынках капитала. #аналитика Оно необходимо, чтобы была возможность провести размещение, когда наступит ""нужный"" момент. Менеджмент не раз давал понять, что ""нужный"" момент для размещения — достижение цены 6000-6500+ руб. за акцию. При этом на рынке не существует оценки ниже 3 тысяч рублей за акцию. Справедливая цена акций Самолет 6106 рублей за акцию, потенциал роста +98%. """
826,0,True,"""Reuters сообщает, что власти Китая обсуждают ослабление юаня в 2025 году в случае введения Трампом тарифов на товары из Китая. #аналитика #Китай Ослабление юаня может смягчить эффект тарифов Трампа для китайских экспортеров (Трамп хочет ввести 10% на весь импорт в США и специальный тариф в 60% для импорта из Китая). Якобы обсуждаются разные варианты ослабления: ️ Ослабление юаня до 7.5 юаней за доллар с текущего уровня 7.29 или около 3%; ️ Народный Банк Китая может не защищать курс жестко, а немного отступать в случае давления рынка; ️ Юань будет привязываться не к доллару, а к корзине валют торговых партнеров (скрытое ослабление доллара). Более слабая национальная валюта еще может помочь реализовать план стимулирования экономики, борьбы с дефляцией. В ответ на статью Reuters доллар к юаню в моменте шагнул с 7.25 до 7.29. Что это для нас?"
826,1,True,"В ответ на статью Reuters доллар к юаню в моменте шагнул с 7.25 до 7.29. Что это для нас? ️ Юань только начал проникать в наш мир как ""заменитель доллара"", такие планы Китая снижают интерес к юаневым бондам и юаневым фьючерсам как хеджу / диверсификатору портфеля от рублевых / российских рисков. ️ Ослабление юаня в прошлом сопровождалось слабой динамикой валют и акций развивающихся стран, нефти: в 2014-2016, в 2018-2020, в 2022. """
827,0,False,"""​​HeadHunter фундаментально привлекательна, но покупать пока не стоит   На основании результатов за первый квартал 2024 года мы решили пересмотреть наш таргет для бумаг компании, но пока сохраняем рекомендацию «держать». У выручки по-прежнему есть драйверы роста. По итогам первого квартала выручка выросла на 55% г/г. Наблюдается замедление темпов роста с четвертого квартала 2023-го на фоне высокой базы прошлого года, однако драйверы роста все еще действуют. На рынке труда по-прежнему сильный дефицит кадров в большинстве областей, что делает поиск сотрудников дороже. Это и будет служить стимулом уверенного роста выручки компании в дальнейшем, несмотря на эффект высокой базы. На фоне уверенных показателей за первый квартал мы пересмотрели наши ожидания касательно выручки компании в ближайшей перспективе."
827,1,False,"На фоне уверенных показателей за первый квартал мы пересмотрели наши ожидания касательно выручки компании в ближайшей перспективе. Теперь ждем роста выручки компании на 39% г/г по итогам 2024-го, а в следующие два года прогнозируем рост на уровне 20% г/г и выше. Рентабельность улучшилась. В первом квартале рентабельность по скорр. EBITDA увеличилась до 58,3% за счет эффекта операционного рычага. Мы ожидаем, что в течение года возможна некоторая волатильность из-за расходов на персонал и инвестиций в маркетинг, однако по итогам года ждем увеличения показателя до 60,4%. В дальнейшем же рентабельность может превысить 61%. Мощный рост чистой прибыли. По итогам первого квартала прибыль выросла аж на 122,6% г/г (до 4,9 млрд руб.). Основные драйверы — рост процентных доходов на денежные остатки компании и включение компании в реестр производителей российского ПО, что дает право на ряд льгот."
827,2,False,"Основные драйверы — рост процентных доходов на денежные остатки компании и включение компании в реестр производителей российского ПО, что дает право на ряд льгот. Скоро переезд в РФ и дивиденды. Компания ожидает начала торгов новой холдинговой компанией уже в третьем квартале 2024-го. После переезда HeadHunter готова возобновить выплату дивидендов. Мы ожидаем, что в этом году компания выплатит дивиденды за 2022 и 2023 годы. По нашим оценкам, она может направить 75% чистой прибыли за последние два года, или 274 руб./акцию. Дивидендная доходность такой выплаты к текущей цене — 5,5%. Однако, если компания решит выплатить 100% чистой прибыли за предыдущие два года, максимально возможный размер дивидендов может составить 365 руб./акцию (дивдоходность — 7,4%). ️ Бумаги торгуются вблизи справедливого уровня, учитывая вероятный возврат дивидендов."
827,3,False,"️ Бумаги торгуются вблизи справедливого уровня, учитывая вероятный возврат дивидендов. По нашей оценке, форвардный мультипликатор EV/EBITDA, который учитывает прогноз EBITDA за 2024 год, у HeadHunter на уровне 11,7х. Такое значение мультипликатора соответствует средним уровням по российскому технологическому сегменту. Есть и риски. В краткосрочной перспективе одним из основных рисков является охлаждение деловой активности на фоне высоких процентных ставок. Также мы полагаем, что давление со стороны расходов на персонал, ужесточение регулирования IT-компаний, а также замедление процесса переезда тоже могут стать важными катализаторами дальнейшей динамики стоимости расписки компании. С учетом всех эти факторов мы повышаем таргет для бумаг HeadHunter до 4700 руб./ расписку и сохраняем рекомендацию «держать». Подробнее разбираем компанию в обзоре."
827,4,False,"С учетом всех эти факторов мы повышаем таргет для бумаг HeadHunter до 4700 руб./ расписку и сохраняем рекомендацию «держать». Подробнее разбираем компанию в обзоре. Марьяна Лазаричева, аналитик Т-Инвестиций #россия"""
828,2,False,"️ BlackRock: рынки ошибаются, ожидая снижения ставок в США Крупнейший в мире управляющий активами прогнозирует, что Федеральная резервная система продолжит повышать процентные ставки. Это, по мнению экспертов, будет происходить, даже несмотря на то, что инвесторы на фоне опасений банковского кризиса ожидают обратного. В BlackRock же прогнозируют фазу чуть более мягкого сдерживания инфляции, но по-прежнему без снижения процентных ставок в этом году. Реализовать ожидания рынка, по оценкам BlackRock, ФРС сможет только случае, если возникнет более серьезный банковский кризис, который, вероятно, вызовет глубокую рецессию. ️ Акции энергетических компаний дорожают на фоне роста нефтяных цен Отраслевой индекс — S&P 500 Energy — вчера вырос на 2,1%. Среди лидеров роста: Schlumberger (+5%), Hess (+3,6%), Targa Resources (+3,5%), Marathon Petroleum (+3,4%) и Devon Energy (+3,2%)."
828,4,True,"Снижение объемов прямых инвестиций авторы исследования связали с уменьшением готовности инвесторов к риску на фоне высокой инфляции и геополитической напряженности. Сохраняющаяся макроэкономическая неопределенность наряду с растущими затратами и ухудшением финансовых показателей компаний продолжат оказывать давление на инвесторов в Азии и в 2023 году, считают в Bain & Company. #новости"""
829,2,False,"EBITDA По итогам 2023-го мы ждем сокращения EBITDA в рублях на 15% г/г в связи с ростом себестоимости. В 2024-м прогнозируем продолжение снижения EBITDA из-за: более низких средних цен на основные металлы по сравнению с 2023-м; действия экспортных пошлин. В дальнейшем, по нашим оценкам, EBITDA компании будет расти, а рентабельность по этому показателю — сохраняться на уровне около 47%. Капитальные затраты В 2024 году компания планирует направить на капзатраты $3,6 млрд (примерно столько же, сколько и в 2023-м). А вот долгосрочные прогнозы компании по капзатратам сейчас на пересмотре. Однако мы ждем, что в 2024—2027 гг. капзатраты будут находиться вблизи уровней 2022—2023 гг. на фоне: реализации проектов роста и экологических проектов; модернизации объектов энергетической инфраструктуры. В дальнейшем ждем постепенного снижения капзатрат до 2030 года."
829,3,False,"В дальнейшем ждем постепенного снижения капзатрат до 2030 года. Свободный денежный поток (FCF) По нашим расчетам, доходность FCF будет пониженной в 2023—2025 гг. (менее 10%) в первую очередь из-за высоких капзатрат. В дальнейшем же мы ждем значительного роста FCF по мере снижения капзатрат, увеличения объемов производства ключевых металлов и роста цен на них. Какова справедливая стоимость компании Чтобы ее определить, мы использовали наши прогнозы и метод дисконтированных денежных потоков (DCF) с прогнозным периодом до 2030 года и со следующими значениями ключевых параметров:  ставка дисконтирования — рублевый WACC на уровне 13,8%;  темп роста свободного денежного потока фирмы (FCFF) в постпрогнозном периоде (терминальный рост после 2030-го) — 3%. В результате оценки мы получили справедливую стоимость акционерного капитала на уровне 2,9 трлн рублей."
829,4,False,"В результате оценки мы получили справедливую стоимость акционерного капитала на уровне 2,9 трлн рублей. Исходя из нашей модели оценки, мы присваиваем акциям Норникеля рейтинг «Держать» с целевой ценой 19 000 руб./акцию (потенциал роста на горизонте 12 месяцев +18%). Что с дивидендами Исторически Норникель платил щедрые дивиденды. До 1 января 2023-го компания направляла на выплаты 60% от EBITDA, если чистый долг/EBITDA ниже 1,8x. Новый подход к определению размера дивидендов пока не принят. Однако в декабре 2023-го общее собрание акционеров одобрило выплату промежуточных дивидендов за 9 месяцев 2023-го в размере 915,33 руб./акцию (это около 100% FCF за данный период, по нашим оценкам). Ранее менеджмент компании не раз отмечал целесообразность привязки дивидендов к величине FCF. Наши прогнозы будущих дивидендов можно увидеть на картинке."
829,5,False,"Ранее менеджмент компании не раз отмечал целесообразность привязки дивидендов к величине FCF. Наши прогнозы будущих дивидендов можно увидеть на картинке. А подробный разбор финансов компании и прогнозы ее показателей и цен на ключевые металлы можно прочитать в нашем новом обзоре. Александр Алексеевский, аналитик Тинькофф Инвестиций  #россия"""
830,0,True,"""​​Путин подписал указ об управлении иностранными активами. Что будет с бумагами Юнипро? Президент подписал указ о введении временного управления имуществом лиц из «недружественных» стран в случае, если в этих странах россиян лишат собственности. В указе приведен перечень такого имущества из трех пунктов: доля в энергетической компании «Юнипро» (87,73%, принадлежит немецкой Uniper) и два пакета в финской энергетической Fortum (69,8807% и 28,3488%, принадлежит «Фортум Раша» и «Фортум Холдинг»). Временным управляющим по умолчанию назначается Росимущество, но президент имеет право назначить другое лицо. Расходы, связанные со временным управлением имуществом, должны компенсироваться за счет доходов от использования этого имущества. Временное управление прекращается по решению президента. Вчера после публикации указа к концу вечерней торговой сессии бумаги подскочили на 8,08%, до 2,139 руб."
830,2,False,"В таком случае будет выплачено дивидендов на 14,5 млрд руб. (4 млрд руб. за 2021 год и 10,5 млрд руб. за 2022), дивидендная доходность такой выплаты 21,7%. Однако пока нет разъяснений по дивидендам от Росимущества мы сохраняем нашу торговую идею по покупке акций Юнипро с целью 2,5 руб./акцию, потенциал роста +15%. #новости"""
831,0,False,"""VK сообщила о росте выручки Но другие показатели раскрывать не стала  Технологическая корпорация раскрыла некоторые операционные данные за первый квартал 2023 года. В публикации есть показатели по выручке, однако данные по прибыли и долгу VK предпочла не публиковать. Выручка: 27,3 млрд руб. (+39,5% год к году); Выручка сегмента соцсети: 21,5 млрд руб. (+46,7%); Выручка от онлайн-рекламы: 16,3 млрд руб. (+67%); Средняя месячная аудитория VK: 81,5 млн (+11%). Комментарий аналитика Тинькофф Инвестиций Ляйсян Хусяиновой: Онлайн-реклама остается драйвером роста и показывает хорошую динамику (+67% год к году) в том числе за счет позитивного влияния консолидации Дзена. Выручка основной соцсети VK практически удвоилась благодаря активным инвестициям в контент и развитие монетизации."
831,1,False,"Выручка основной соцсети VK практически удвоилась благодаря активным инвестициям в контент и развитие монетизации. В сегменте образования выручка росла за счет сильного спроса на курсы Skillbox и эффекту консолидации онлайн-платформы для школьников Учи.ру. В середине февраля совет директоров одобрил возможность редомициляции компании с Британских Виргинских островов в Россию. Компания обещала регулярно информировать о ходе данного процесса, но пока новостей нет. Ждем полных финансовых результатов за первый квартал, чтобы оценить влияние масштабных инвестиций на рентабельность компании. В ожидании данных пока сохраняем нашу рекомендацию на покупку бумаг VK, действующий таргет — 570 рублей за бумагу на горизонте года. #новости"""
832,1,False,"ЦБ вместе со странами-партнерами разрабатывает независимую инфраструктуру. • За 8 лет вырос интерес частных инвесторов к фондовому рынку. Помогли этому и льготы по ИИС. • Разработка ИИС 3 поможет «осторожным инвесторам, менее активным участникам фондового рынка». Инструмент предназначен для долгосрочных инвестиций (10 лет и более). • «Мы считаем, что новичкам нужно больше полагаться на инструменты коллективных инвестиций, доверять профессионалам, а не нырять с головой в омут самостоятельной торговли на рынке». • Еще один новый инструмент — долевое страхование жизни с «высоким уровнем прозрачности». Можно будет выбирать активы и следить за динамикой дохода. • Регулирование будет меняться, чтобы стимулировать инвестиции в облигации «для финансирования проектов технологического суверенитета и адаптации». • Необходимо вернуться к публикации отчетностей."
832,2,True,"• Регулирование будет меняться, чтобы стимулировать инвестиции в облигации «для финансирования проектов технологического суверенитета и адаптации». • Необходимо вернуться к публикации отчетностей. «Без раскрытия информации инвестиций не будет». Санкционные риски есть, но «под шумок» не нужно скрывать данные от инвесторов. #новости"""
833,0,False,"""Приостановка торгов расписками Мать и дитя Московская биржа остановит торги расписками Мать и Дитя на время необходимое для завершения переезда компании в Россию. Последний день для заключения сделки с бумагами — 22 мая. Как правило, приостановка торгов расписками из-за редомициляции длится около месяца. Владельцам бумаг дополнительно ничего делать не нужно. Только набраться терпения и ожидать начала торгов российскими бумагами компании. О старте торгов Мосбиржа сообщит отдельно. Что будет с непокрытыми позициями? Расписки MDMG перестанут учитываться в списке ликвидных активов до начала торгов 17 мая. В случае изменения уровня ликвидности портфеля ниже минимальной маржи, мы можем принудительно закрыть позиции, поэтому рекомендуем заранее учесть возможные риски. Подробно о маржинальной торговле можно прочитать здесь. #новости"""
834,0,True,"""​​ Центробанк заметил рост интереса у инвесторов к акциям  Центробанк РФ подсчитал, что приток средств на брокерские счета россиян в первом квартале 2023 года достиг максимума с конца 2021 года. Он составил 285 млрд рублей. Покупались в основном акции российских эмитентов, доля которых в среднем портфеле достигла 30%. Это тоже максимальный показатель с начала наблюдений в четвертом квартале 2020 года. Почти столько же пришлось на облигации резидентов (32%). Интерес к фондовому рынку подстегнуло ожидание дивидендов, доступные тарифы брокеров, выпуск замещающих облигаций и стремление россиян к сбережению денег. Число россиян, имеющих брокерские счета, выросло до 24,5 млн и достигло трети (32%) от всего экономически активного населения страны. Средний размер счета физлиц – резидентов на брокерском обслуживании вырос за квартал с 205 тыс. до 225 тыс. рублей."
834,1,True,"Средний размер счета физлиц – резидентов на брокерском обслуживании вырос за квартал с 205 тыс. до 225 тыс. рублей. Без учета пустых счетов и счетов с суммой активов до 10 тыс. рублей этот показатель увеличился с 1,3 млн до 1,4 млн рублей. На фоне ослабления курса рубля физические лица сократили покупки иностранной валюты до 256  млрд  рублей (кварталом ранее – 390  млрд  рублей), #новости"""
835,0,False,""" Ставки не в пользу Байдена: 63% пользователей ожидают победу Трампа. #цифры  Пользователи платформы Polymarket — децентрализованной платформы для предсказаний мировых событий, ставят на то, что с вероятностью:  84% ФРС снизит ставку в сентябре; 74% Байден выйдет из президентской гонки в июле; 63% следующим президентом станет Трамп; 22% следующим президентом станет Камала Харрис; 20% кандидатом от демократов станет Байден; 18% Камала Харрис и Джей Ди Вэнс проведут дебаты до выборов; 17% биткоин достигнет отметки $50 000 раньше, чем отметки $70 000. """
836,0,False,"""‼️ Сургут преф (SNGSP) с дивдоходностью 19% к текущей цене может стать лидером по дивидендной доходности среди компаний российского нефтегаза за следующие 12 месяцев. #аналитика На графике — дивидендные доходности российского нефтегаза за следующие 12 месяцев. """
838,0,False,"""️️️ Источник РДВ нашел рост бизнеса в 2 раза и потенциал роста акции на 50%: источник поделился обзором компании Абрау-Дюрсо (ABRD). #аналитика Источник РДВ сообщает, что справедливая стоимость акций Абрау-Дюрсо составляет 389 рублей на акцию, потенциал роста +50% от текущей цены. Из чего складывается оценка: 389= 298 рублей на акцию: винный бизнес +64 рубля на акцию: туристический бизнес +27 рублей на акцию: производство безалкогольных и слабоалкогольных напитков. Полный обзор компании будет опубликован в следующем сообщении. """
839,0,False,"""С 4 июля в Тинькофф Инвестициях вводится плата 1% в месяц на остатки валют: доллар, евро и фунт стерлингов В четверг, 23 июня, Тинькофф Банк ввел плату за обслуживание счетов в ключевых иностранных валютах, а на брокерских счетах Тинькофф Инвестиций плата вводится с 4 июля. Она будет взиматься ежедневно в размере 0,033%. Плата не затронет ценные бумаги и другие финансовые инструменты. У нас есть и хорошие новости: на продажу валюты, а также на покупку драгоценных металлов комиссия временно отменяется с 4 июля. Зачем нужна плата Это вынужденная мера, она обусловлена геополитическими рисками при работе с западными партнерами и нацелена на уменьшение валютной позиции Тинькофф Банка. Сколько валюты нужно оставить на счету, чтобы не платить  До 10 тыс. единиц каждой из валют (USD, EUR, GBP). Например, с 10 001 доллара плата уже будет взиматься."
839,1,False,"Сколько валюты нужно оставить на счету, чтобы не платить  До 10 тыс. единиц каждой из валют (USD, EUR, GBP). Например, с 10 001 доллара плата уже будет взиматься. Суммируется ли валюта для исчисления платы Нет, плата считается отдельно по каждой из валют (USD, EUR, GBP) на всех брокерских счетах. Например, если у вас на брокерском счету 9 тыс. евро и 9 тыс. долларов, то плата взиматься не будет. Как суммируется валюта на брокерских счетах Все единицы каждой валюты на брокерских счетах, включая ИИС, будут суммированы. Например, если у вас есть 5 тыс. долларов на брокерском счету и 6 тыс. долларов на ИИС, то вы должны будете заплатить. Есть нюанс: для исчисления платы не будут учитываться суммы в Инвесткопилке, а также на счету платформы социального трейдинга Сигнал. А что с карточным счетом  Дебетовый счет в банке учитывается отдельно от брокерских счетов."
839,2,False,"А что с карточным счетом  Дебетовый счет в банке учитывается отдельно от брокерских счетов. Можно хранить 9 тыс. долларов в банке, 9 тыс. долларов у брокера и не платить. Какой размер платы В день 0,033% от суммы для каждой из валют (USD, EUR, GBP). С какого счета будет взиматься плата Списание будет происходить с того счета, на котором находится наибольший остаток. А что с маржинальной торговлей валютой Плата также предусмотрена. Например, в портфеле клиента 15 тыс. долларов, купленных в лонг. Списание в этом случае составит 0,033% от 5 тыс. долларов в день, то есть 10 тыс. единиц валюты платой не облагаются. Если валюта на счету обеспечивает шорт по бумаге в этой валюте, то уменьшится базовая сумма для платы на сумму шорта. Влияет ли тариф на размер платы Нет. Плата одинаковая на всех тарифах (Инвестор, Трейдер, Премиум и Private). А можно ли продать валюту Конечно!"
839,3,False,"Влияет ли тариф на размер платы Нет. Плата одинаковая на всех тарифах (Инвестор, Трейдер, Премиум и Private). А можно ли продать валюту Конечно! Тем более что мы временно отменяем комиссии на продажу валюты с 4 июля по 8 июля. И еще одна возможность — с 4 июля по 8 июля вы сможете купить биржевое золото и серебро также без комиссии. Среди покупателей активов в драгметаллах мы сейчас разыгрываем настоящие слитки золота. #новости"""
840,0,True,"""США втрое нарастили закупки урана из РФ, а экспорт российских черных металлов в Китай вернулся к минимальным докризисным уровням На что стоит обратить внимание сегодня Компании • Polymetal: внеочередное общее собрание акционеров по вопросу проведения обмена акций. Компания хочет произвести новый обмен акций, заблокированных в результате санкций против Национального расчетного депозитария (НРД) и других российских депозитариев. Акции планируют заменить новыми, выпущенными на казахстанской бирже МФЦА (AIX). В настоящий момент заблокированные акции составляют около 22% от уставного капитала Polymetal. Акционеры, которые обменяют бумаги, смогут получать дивиденды и голосовать на собраниях, говорится в заявлении компании. Фьючерсы (9:30) Сегодня утром фьючерсы на индекс Мосбиржи (+0,10%) и индекс РТС (+0,33%) в зеленой зоне. Валютный рынок (9:30) USD/RUB: 91,86 (-0,26%)."
840,1,True,"Фьючерсы (9:30) Сегодня утром фьючерсы на индекс Мосбиржи (+0,10%) и индекс РТС (+0,33%) в зеленой зоне. Валютный рынок (9:30) USD/RUB: 91,86 (-0,26%). EUR/RUB: 99,11 (-0,33%). CNY/RUB: 12,80 (-0,37%). Товарно-сырьевой рынок (9:30) Urals: 63,40 (+2,09%). Brent: 75,68 (+1,75%). Золото: 2 030,62 (+0,14%). Газ: 2,613 (+0,65%). Что еще • Экспорт российских черных металлов в Китай в 2023 году вернулся к минимальным докризисным уровням. По данным таможенных органов КНР, с начала года объем экспорта снизился в 3,4 раза, до 658 тысяч тонн. В денежном выражении экспорт упал в четыре раза, до $300 млн. В настоящее время китайские металлурги сами наращивают экспорт из-за слабого спроса на внутреннем рынке. При этом отраслевые эксперты не ждут улучшения ситуации в 2024 году. • ВТБ допускает возможность выплаты дивидендов в 2026 году после восстановления утраченного капитала."
840,3,True,"• Банк России зафиксировал в ноябре рост объемов покупок акций розничными инвесторами за счет заемных средств. Регулятор назвал скупку физлицами акций с плечом риском для финансового рынка, поскольку в случае реализации шоков брокеры вынуждены будут закрыть маржинальные позиции клиентов, что усилит рыночную волатильность. • По итогам ноября объем продаж дружественными нерезидентами российских акций вырос в два раза — до 22,2 млрд рублей. В прошлом месяце продажи также осуществляли некредитные финансовые организации (НФО) в рамках доверительного управления суммарно на 14,7 млрд рублей. • Банк России: доля китайской валюты на биржевом и внебиржевом рынке РФ в ноябре достигла нового максимума. Показатели увеличились до 46,2% и 31,5% соответственно. При этом доля валют недружественных стран снизилась до 52,3%. • США втрое нарастили закупки урана из России."
840,4,True,"Показатели увеличились до 46,2% и 31,5% соответственно. При этом доля валют недружественных стран снизилась до 52,3%. • США втрое нарастили закупки урана из России. В октябре было куплено 43,25 тонны ядерного топлива стоимостью $62,8 млн. Между тем Россия стала вторым главным поставщиком ядерного топлива в США после Великобритании (98,3 тонны). • ЦБ допустил новые ограничения из-за активной распродажи редомицилированных акций. Регулятор допускает, что после «переезда» квазироссийских компаний в Россию и конвертации их существующих депозитарных расписок в акции существует потенциальная возможность снижения котировок их ценных бумаг. #новости"""
841,0,False,""" Десятилетнее доминирование технологий на фондовом рынке заканчивается   В то время, как акции крупных IT-компаний переживают самый большой обвал с 2002 года, на смену им идут акции стоимости. Что происходит Сектор информационных технологий в составе S&P 500 упал более чем на 20% с начала 2022 года. Для него подобная динамика стала наихудшей за последнее десятилетие, пишет The Wall Street Journal (WSJ). Одни из самых резких падений за всю свою историю в этом году в частности зафиксировал ряд крупных технологических компаний. Так, например, в конце прошлого месяца акции Snap потеряли порядка 43% всего за один торговый день, компания тогда лишилась примерно $16 млрд своей рыночной стоимости. Подобная ситуация произошла и с бумагами Affirm Holdings и Coinbase Global: с начала 2022-го обе компании потеряли более половины от своей прежней капитализации."
841,1,False,"Подобная ситуация произошла и с бумагами Affirm Holdings и Coinbase Global: с начала 2022-го обе компании потеряли более половины от своей прежней капитализации. Рыночный обвал в IT-секторе не обошел и крупнейшие компании в отрасли: с января по июнь двузначное процентное снижение продемонстрировали также акции Amazon, Apple, Netflix и Alphabet. Сложившуюся ситуацию некоторые аналитики сравнивают с пузырем доткомов 2000 года, когда «безумие вокруг IT-компаний, многие из которых позже обанкротились, привело к огромным потерям для инвесторов» (Nasdaq тогда обвалился почти на 80%). Опасаясь повторения подобного сценария, с начала 2022 года инвесторы уже вывели из ориентированных на технологии фондов рекордные $7,6 млрд, следует из данных Morningstar Direct. Ожидая дальнейшего падения, некоторые участники рынка теперь делают ставки против акций технологических компаний, отмечает WSJ."
