doc_id,chunk_id,is_macro,chunk_text
1084,0,True,"""Стратегия ЦБ до 2026-го года Центробанк поделился планами по денежно-кредитной политике (ДКП) ЦБ поделился своими взглядами на будущее российской экономики: прогноз на рост ВВП, размер ключевой ставки и инфляционные ожидания. Банк России видит три возможных сценария: базовый, усиление фрагментации и рисковый. Все идет так, как идет сейчас По базовому сценарию Банк России рассчитывает на уменьшение инфляции и удержание ее на уровне 4%. При этом в 2023 году, по прогнозам регулятора, уровень инфляции зафиксируется в диапазоне 5-6,5%. ВВП страны увеличится в 2023-м до 2,5%, а в период с 2024-го по 2026-ой будет расти от 0,5 до 2,5%. Ключевая ставка может подняться в 2024 году до 9,5%, но к 2026 вернется в диапазон 5,5%-6,5%."
1084,1,True,"ВВП страны увеличится в 2023-м до 2,5%, а в период с 2024-го по 2026-ой будет расти от 0,5 до 2,5%. Ключевая ставка может подняться в 2024 году до 9,5%, но к 2026 вернется в диапазон 5,5%-6,5%. Усиление фрагментации Если же общемировая конъюнктура будет стремиться к более разделенной по регионам экономике и страны будут больше торговать «только с соседями», по мнению ЦБ, это негативно скажется на росте всей мировой экономики. Темпы роста экономики РФ также замедлятся в 2024 и 2025-м году. Инфляция в таком случае вырастет до 7% в 2024-м, а к 2025-му вернется к уровню в 4% после более жестких мер ЦБ по ДКП. В случае всеобщего мирового кризиса В рисковом сценарии ЦБ видит возможность сохранения давления инфляции в развивающихся странах и ее выход в России на уровень до 13% в 2024-году, что приведет за собой повышение ключевой ставки до 13,5%."
1084,2,True,"Резкие изменения ставок негативно повлияют на рынок финансовых услуг. Кроме этого может упасть мировой спрос на нефть. В случае воплощения такого сценария ЦБ видит возврат инфляции к цели в 4% только в 2025-м году, а полное восстановление экономики к докризисным уровням только позднее 2026-го. #новости"""
1086,0,True,"""​​Повестка следующая: рынок развернулся, а что делать? Индекс Мосбиржи после продолжительного роста развернулся и перешел к падению. На 17.36 мск он был на уровне 2541 пунктов (-0,24%). А еще на прошлой неделе индексу удалось достичь уровень сентября 2022 года, когда в России была объявлена частичная мобилизация. Сегодня разворот произошел на фоне обсуждения законопроекта об электронных повестках для призывников. Как можно воспользоваться разворотом? На падении индекса можно заработать тем, кто пользуется маржинальной торговлей и торгует на срочном рынке. Все просто: если вы уверены и в дальнейшем падении рынка, то вам нужно продать в шорт фьючерс на индекс Мосбиржи. В таком случае вы будете зарабатывать если цена индекса (а вместе с ней и фьючерса) будет снижаться. #новости #фьючерсы"""
1087,1,True,"Сильнее всего пострадают металлурги, угольщики и производители удобрений, у которых введение пошлин заберет до трети экспортной маржи. Данная мера может вступить с 1 октября. • Временное ограничение на экспорт бензина и дизтоплива. Решение принято для стабилизации цен на топливо на внутреннем рынке, что также несет в себе антиинфляционные цели. """
1090,0,True,"""​​Продажи валюты ЦБ: с июля поддержка рубля немного ослабнет Банк России анонсировал, что во втором полугодии объем операций по продаже валюты в рамках зеркалирования операций Фонда Национального Благосостояния (ФНБ), не связанных с текущими ценами на нефть, снизится до 8,4 млрд руб./ день с 11,8 млрд руб./день в первом полугодии. Это совпало с нашими ожиданиями и находится в рамках уточненного с начала 2024-го механизма валютной части бюджетного правила. Объявленное изменение фактически означает, что с июля по январь цена на российскую нефть, при которой ЦБ будет переходить от продаж к покупкам валюты, составит около $71—72/барр. против около $75—76/барр. в первом полугодии. Это снижает поддержку рубля в рамках бюджетного правила и вкупе с недавним решением по смягчению условий конверсии экспортной выручки должно определить ослабление отечественной валюты во второй половине года."
1090,1,True,"Мы сохраняем наш прогнозный интервал для рубля до конца года на уровне 87—92 руб./долл. Как работает валютная часть бюджетного правила Валютная часть бюджетного правила действует в России с 2017 года. Ее идея в том, чтобы сгладить влияние нефтяных колебаний не только на параметры госбюджета, но и на валютный рынок. Когда цены на нефть растут выше базовой цены, госбюджет копит излишние доходы в ФНБ, а ЦБ по поручению Минфина проводит соответствующие покупки валюты, предотвращая избыточное укрепление рубля. И наоборот. Однако в последние годы ФНБ проводил масштабные операции, не связанные с основным бюджетным правилом и базовой ценой на нефть. Речь об антикризисных расходах в 2020-м и 2022—2024 гг. и операции по финансированию внутренних инвестиционных проектов/активов. С 2024 года ЦБ начал учитывать все эти операции при проведении интервенций."
1090,2,True,"С 2024 года ЦБ начал учитывать все эти операции при проведении интервенций. С 2022-го регулятор покупает на валютном рынке только юани. Сейчас валютные операции ЦБ по поручению Минфина включают три компоненты. 1️⃣ Операции, зависящие от соотношения рыночных цен на российскую нефть с базовой ценой в госбюджете на уровне $60/барр. по текущему правилу. Объем также уточняется с учетом фактической добычи и продажи энергоносителей. Размер операций Минфин ежемесячно анонсирует на своем сайте. В первом полугодии это были чистые покупки (при достаточно высоких ценах на российскую нефть). Например, в июне они составляют 3,7 млрд руб./день. 2️⃣ Зеркалирование операций ФНБ по финансированию внутренних инвестиционных проектов/активов. Для их реализации средства переводятся из так называемой ликвидной части, хранящейся в валюте, в неликвидную в рублях."
1090,3,True,"Для их реализации средства переводятся из так называемой ликвидной части, хранящейся в валюте, в неликвидную в рублях. Соответственно они требуют продажи валюты со стороны ЦБ. Действуют с запозданием на полгода. Так, продажи валюты в первом полугодии 2024-го определялись по операциям ФНБ за второе полугодие 2023-го и до июля составляют около 6,3 млрд руб./день. 3️⃣ Зеркалирование дополнительных, антициклических расходов из ФНБ для финансирования текущих расходов бюджета, не связанных с нефтяным циклом. Требуют продажи валюты со стороны ЦБ. Зеркалируется с запозданием в год. То есть на 2024 год определены по расходам бюджета 2023-го и составляют 5,5 млрд руб./день."
1090,4,True,"Требуют продажи валюты со стороны ЦБ. Зеркалируется с запозданием в год. То есть на 2024 год определены по расходам бюджета 2023-го и составляют 5,5 млрд руб./день. Что меняется с июля Объявленное изменение связано с второй компонентой: на финансирование из ФНБ внутренних инвестиционных проектов в первом полугодии 2024-го было направлено около 300 млрд рублей после более 700 млрд рублей во втором половине 2023-го. Это означает снижение продаж на 3,4 млрд руб. /день, до 2,9 млрд руб. /день. Отметим, что во втором полугодии текущего года такие расходы должны вновь возрасти, так как на весь год план финансирования проектов составляет более 1 трлн рублей (как и в 2023 году). Уточнение параметров по операциям ФНБ с учетом текущих котировок на российскую нефть (около $74/барр.) делает вероятным переход к чистым покупкам валюты во втором полугодии после чистых продаж в первой половине 2024-го."
1090,5,True,"Софья Донец, CFA, главный экономист Т-Инвестиций #россия #макро #рубль"""
1091,0,True,""" EV/EBITDA 2024 российских сталевиков. #цифры  #CHMF #MAGN #NLMK   """
1092,0,True,""" Индекс РТС закрывает неделю ниже 900 пунктов. С 2016 года такое было лишь один раз — в начале СВО. #цифры   """
1093,0,True,"""Евросоюз готовит 14-й пакет санкций против России На что стоит обратить внимание сегодня Компании • Henderson: публикация операционных результатов за март 2024 года. В феврале этого года общая выручка компании составила 1,6 млрд рублей, показав рост на 37% год к году. При этом выручка за первые два месяца достигла 3 млрд рублей (+34%). Доля онлайн-продаж компании продолжает расти. Между тем эксперты ожидают, что Henderson сохранит высокие темпы роста выручки в этом году. Однако они могут оказаться скромнее прироста в 35% за 2023 год. Фьючерсы (9:30) Сегодня утром фьючерсы на индекс Мосбиржи (+0,22%) и индекс РТС (+0,26%) растут. Валютный рынок (9:30) USD/RUB: 92,95 (-0,06%). EUR/RUB: 100,87 (+0,05%). CNY/RUB: 12,84 (+0,13%). Товарно-сырьевой рынок (9:30) Urals: 78,03 (+0,23%). Brent: 89,18 (+0,27%). Золото: 2 358,85 (+0,17%). Газ: 1,904 (+0,63%)."
1093,1,True,"EUR/RUB: 100,87 (+0,05%). CNY/RUB: 12,84 (+0,13%). Товарно-сырьевой рынок (9:30) Urals: 78,03 (+0,23%). Brent: 89,18 (+0,27%). Золото: 2 358,85 (+0,17%). Газ: 1,904 (+0,63%). Что еще • В Евросоюзе возникли трудности с согласованием 14-го пакета санкций против России. Об этом заявил вице-президент Еврокомиссии Валдис Домбровскис. Он отметил, что доступное пространство для принятия новых мер становится все более ограниченным, а дискуссии между странами ЕС — все более трудными. Ожидается, что новый пакет санкций будет принят до лета. В основном он будет включать в себя меры, направленные на сокращение возможности обхода ранее введенных ограничений. • В Госдуме приняли норму о повышении налога на добычу полезных ископаемых (НДПИ) для золота на 78 тысяч рублей в период с 1 июня до 31 декабря 2024 года."
1093,2,True,"• В Госдуме приняли норму о повышении налога на добычу полезных ископаемых (НДПИ) для золота на 78 тысяч рублей в период с 1 июня до 31 декабря 2024 года. Правительство ожидает, что после введения повышенного НДПИ до конца года золотодобытчики заплатят не менее 15 млрд рублей в российский бюджет даже в случае отсутствия экспорта золота, который в настоящее время упал практически до нуля. По мнению экспертов, эффект временного повышения НДПИ ограничен 2% чистой прибыли компаний, но есть также риск более долгосрочного повышения налога. • Microsoft не планирует ликвидировать свои юридические лица в России. Об этом свидетельствуют данные из бухгалтерской отчетности компании за 2023 год. Тем не менее ранее компания Microsoft приостановила продажи новых продуктов в РФ, а также приняла решение заблокировать в стране доступ к своим «облачным» продуктам для юридических лиц."
1093,3,True,"Тем не менее ранее компания Microsoft приостановила продажи новых продуктов в РФ, а также приняла решение заблокировать в стране доступ к своим «облачным» продуктам для юридических лиц. • Qiwi планирует продолжить работу, несмотря на отзыв лицензии у Киви Банка и блокировку активов на сумму около 9 млрд рублей. При этом руководство компании прогнозирует существенное снижение выручки и не ожидает восстановления деятельности в прежнем объеме в ближайшие 12 месяцев. В настоящий момент Qiwi ищет партнеров для подключения к внешним банкам. Ранее, 21 февраля, Банк России отозвал лицензию Киви Банка за осуществление теневых операций. #новости"""
1094,0,True,"""Господин Доллар: как изменилась стоимость валют стран G-20 к доллару за 10 лет. #цифры Спойлер: абсолютно все валюты стран G20 обесценились против доллара, кроме валюты Саудовской Аравии, курс которой привязан к USD. Саудовский риял 0% Китайский юань -16.2% Южнокорейская вона -20.8% Евро -22.4% Канадский доллар -23.8% Индийская рупия -24.7% Британский фунт -24.8% Мексиканский песо -25.7% Индонезийская рупия -26.3% Австралийский доллар -31.7% Японская йена -34.3% Южноафриканский ранд -47.6% Бразильский реал -55.4% Российский рубль -66.7% Турецкая лира -92.6% Аргентинский песо -98.3%  """
1095,0,True,"""​​Рублевая стоимость российской нефти марки Urals превысила 7 200 рублей за баррель На что стоит обратить внимание сегодня Компании • РуссНефть: ожидается публикация финансовых результатов по МСФО за девять месяцев 2024 года. • Henderson: публикация операционных результатов за октябрь 2024 года. • Whoosh: внеочередное общее собрание акционеров. На повестке вопрос утверждения дивидендов за девять месяцев 2024 года. Ранее совет директоров компании рекомендовал выплатить дивиденды в размере 2,11 рубля на одну акцию. Валютные курсы (ЦБ РФ) USD/RUB: 103,79 (+1,18%). EUR/RUB: 108,87 (+1,35%). CNY/RUB: 14,21 (+1,89%). Товарно-сырьевой рынок (9:30) Urals: 67,64 (-2,61%). Brent: 72,69 (+0,26%). Золото: 2 623,09 (-0,10%). Газ: 3,427 (+1,72%). Что еще • 27 декабря состоится собрание акционеров Ozon по вопросу редомициляции компании."
1095,1,True,"Brent: 72,69 (+0,26%). Золото: 2 623,09 (-0,10%). Газ: 3,427 (+1,72%). Что еще • 27 декабря состоится собрание акционеров Ozon по вопросу редомициляции компании. В случае одобрения маркетплейс получит регистрацию в специальном административном районе на острове Октябрьский в Калининградской области. На фоне объявления новости расписки Ozon упали более чем на 6%. • По итогам вчерашних торгов рублевая цена российской нефти марки Urals превысила 7 200 рублей за баррель. За последнюю неделю котировки поднялись более чем на 8% на фоне ослабления рубля и восстановления цен на мировом рынке нефти. • Совет директоров АФК «Система» утвердил программу облигаций объемом 400 млрд рублей. Максимальный срок погашения бумаг, размещаемых в рамках программы, составит 15 лет. В настоящее время в обращении находится 29 выпусков биржевых облигаций компании на сумму около 294,7 млрд рублей."
1095,2,True,"Максимальный срок погашения бумаг, размещаемых в рамках программы, составит 15 лет. В настоящее время в обращении находится 29 выпусков биржевых облигаций компании на сумму около 294,7 млрд рублей. • Henderson в ближайшее время приступит к экспансии в страны СНГ, включая Казахстан. Об этом заявил IR-директор компании Константин Гедымин. Кроме этого, в следующем году компания начнет выходить в новые города России, более маленькие. Ранее Henderson присутствовал в основном в городах-миллионниках. • По данным Bloomberg, 15-й пакет санкций Евросоюза в отношении России затронет российские компании, которые занимаются транспортировкой нефти, а также производителей военной техники."
1095,3,True,"• По данным Bloomberg, 15-й пакет санкций Евросоюза в отношении России затронет российские компании, которые занимаются транспортировкой нефти, а также производителей военной техники. Кроме этого, в ограничительный список могут включить фирмы из Ирана, Индии, Китая, ОАЭ, Таиланда и Сербии, которые, по мнению ЕС, помогают России получать технологии двойного назначения — в частности, компоненты для производства дронов. #новости"""
1099,0,True,"""Итоги заседания Банка России и пресс-конференции его главы После шести снижений ставки подряд регулятор все-таки взял паузу и сегодня сохранил ставку на уровне 7,5%, как мы и предполагали в базовом сценарии. Несмотря на ослабление деловой и потребительской активности и замедление годовой инфляции, регулятор не готов дальше смягчать политику, потому что инфляционные ожидания и населения, и бизнеса остаются на повышенном уровне и с лета даже возросли. Частичная мобилизация, которая сейчас сдерживает рост цен, в будущем может привести, напротив, к разгону инфляции, так как ограничения на стороне предложения в экономике будут усиливаться. После заседания глава Банка России Эльвира Набиуллина провела пресс-конференцию. В целом риторика была довольно нейтральной, громких заявлений не прозвучало. Но все же отметим следующее."
1099,1,True,"После заседания глава Банка России Эльвира Набиуллина провела пресс-конференцию. В целом риторика была довольно нейтральной, громких заявлений не прозвучало. Но все же отметим следующее. Нейтральный сигнал по ставке Дальнейшие действия Банка России в отношении ключевой ставки будут зависеть от экономических данных и инфляционных ожиданий. «Может быть движение вверх и движение вниз», — сказала Набиуллина. Мы ждем, что на последнем заседании в этом году (16 декабря) Банк России сохранит ставку на текущем уровне или даже перейдет к ее повышению. Вероятность снижения ставки крайне мала, судя по словам зампреда Банка России Алексея Заботкина: «Если бы мы рассматривали вероятность снижения ставки на следующем заседании как значимую, указали бы это в заявлении по итогам совета»."
1099,2,True,"О пузыре на ипотечном рынке «Важно развивать адресные программы поддержки, а не широкомасштабные льготные, которые будут создавать дисбалансы и приводить не к росту доступности жилья для граждан, а просто к повышению цен»,— заявила глава ЦБ. Она также отметила, что сейчас наблюдается охлаждение ипотечного рынка в условиях неопределенности. Объемы заявок на ипотеку сокращаются, предложение на вторичном рынке, в том числе с дисконтом, растет. Это может привести к переориентации спроса с первичного рынка на вторичный и способствовать снижению цен. Ранее Банк России сообщал, что ипотечные кредиты по низким ставкам создают риски для всей финансовой системы. Рискуют не только заемщики и банки, но и государство, которое субсидирует ипотечные кредиты. Чтобы снизить риски, регулятор собирается ужесточить ипотечные условия."
1099,3,True,"Рискуют не только заемщики и банки, но и государство, которое субсидирует ипотечные кредиты. Чтобы снизить риски, регулятор собирается ужесточить ипотечные условия. С 1 декабря 2022-го Банк России вводит надбавку (2,0) к коэффициенту риска по ипотечным кредитам, где первоначальный взнос составляет менее 10%. Выступление Набиуллиной против широкомасштабных льгот на ипотечном рынке повышает риск прекращения действия программы льготной ипотеки со следующего года. О лимитах по вывозу валюты С марта действуют ограничения на вывоз наличной валюты из страны — не более $10 тысяч. Возможности увеличить этот лимит пока нет, потому что доступ к наличной валюте ограничен, заявила глава ЦБ. При этом безналичная валюта поступает более активно в качестве оплаты экспортных товаров. #макро #россия"""
1101,0,True,"""​​Стоимость активов управляющих компаний России достигла рекордных 23,9 трлн рублей На что стоит обратить внимание сегодня Компании • Т-Технологии: публикация финансовых результатов по МСФО за третий квартал 2024 года. А также начало торгов под однобуквенным тикером T. • ВТБ: публикация финансовых результатов по МСФО за десять месяцев 2024 года. • РусГидро: публикация финансовых результатов по МСФО за девять месяцев 2024 года. • АФК Система: ожидается публикация финансовых результатов по МСФО за третий квартал 2024 года. • ВсеИнструменты.ру: публикация финансовых результатов по МСФО за девять месяцев 2024 года. • Россети Московский регион: публикация финансовых результатов по МСФО за девять месяцев 2024 года. • Мать и дитя: последний день для попадания в реестр акционеров, имеющих право на получение дивидендов за 9 месяцев 2024 года (20 руб. на акцию)."
1101,1,True,"• Мать и дитя: последний день для попадания в реестр акционеров, имеющих право на получение дивидендов за 9 месяцев 2024 года (20 руб. на акцию). Валютные курсы (ЦБ РФ) USD/RUB: 108,01 (+2,81%). EUR/RUB: 113,09 (+2,35%). CNY/RUB: 14,84 (+2,72%). Товарно-сырьевой рынок (9:30) Urals: 67,68 (-0,06%). Brent: 72,32 (+0,14%). Золото: 2 635,96 (-0,01%). Газ: 3,218 (+0,44%). Что еще • Стоимость активов управляющих компаний РФ по итогам третьего квартала 2024 года выросла на 1,6% (квартал к кварталу), до рекордных 23,9 трлн рублей. При этом большая часть поступлений средств (83%) в паевые инвестиционные фонды традиционно пришлась на закрытые фонды (ЗПИФы) — прежде всего для квалов. Нетто-приток средств в биржевые паевые инвестфонды (БПИФ) по результатам третьего квартала вырос более чем в 3,5 раза и превысил 190 млрд рублей — максимальное значение за всю историю существования инструмента."
1101,2,True,"• Добыча газа в России за десять месяцев 2024 года выросла на 8,2%, до 578,2 млрд кубометров. В октябре рост составил почти 2,4%, до 61,5 млрд кубометров. Лидирует по темпам роста добычи Газпром, который смог увеличить производство в январе—октябре на 13% год к году. Увеличению добычи газа в РФ помогла рекордная закачка газа в подземные хранилища в стране и увеличение спроса на внутреннем рынке, считают эксперты. • По данным Росстата, в октябре производство золота в России увеличилось на 24,8% год к году. В общей сложности за десять месяцев 2024 года объем выпуска драгметалла вырос на 5,6%. Производство серебра в РФ также показывает положительную динамику — увеличение в октябре и за десять месяцев на 8,6% и 2,5% соответственно. Кроме этого, в январе—октябре производство ювелирных изделий из золота и серебра в денежном выражении подскочило на 44,6%."
1102,0,True,"""Годовая инфляция в России ускорилась до 8,3% На что стоит обратить внимание сегодня Компании • Северсталь: последний день для попадания в реестр акционеров, имеющих право на получение дивидендов за 2023 год и первый квартал 2024-го (191,51 и 38,3 рубля на акцию соответственно). • Мать и дитя: начало торгов акциями после редомициляции. Бумаги будут торговаться под прежним тикером — MDMG. Новое название компании — МКПАО «МД Медикал Груп». Валютные курсы (ЦБ РФ) USD/RUB: 89,07 (+0,98%). EUR/RUB: 95,15 (+0,34%). CNY/RUB: 12,16 (+0,99%). Товарно-сырьевой рынок (9:20) Urals: 70,79 (-0,29%). Brent: 81,80 (-0,32%). Золото: 2 317,78 (-0,64%). Газ: 2,807 (-2,72%). Что еще • Годовая инфляция в России по итогам мая ускорилась до 8,3%. За месяц рост цен составил 0,74%."
1102,1,True,"Brent: 81,80 (-0,32%). Золото: 2 317,78 (-0,64%). Газ: 2,807 (-2,72%). Что еще • Годовая инфляция в России по итогам мая ускорилась до 8,3%. За месяц рост цен составил 0,74%. По мнению аналитиков Bloomberg, высокий уровень базовой инфляции, сохраняющийся дефицит рабочей силы, негативное влияние холодов на урожай и цены на продовольствие создают повышенные инфляционные риски. Все это может убедить Банк России повысить ключевую ставку в июле до 17%, считают эксперты. • Euroclear приостановил работу по разблокировке активов россиян из-за введения США и Великобританией санкций в отношении Национального расчетного депозитария (НРД). Это коснулось и тех инвесторов, кому уже удалось получить лицензию Казначейства Бельгии на разблокировку активов. В настоящий момент Euroclear анализирует влияние новых ограничений в отношении НРД на Euroclear Bank."
1102,2,True,"В настоящий момент Euroclear анализирует влияние новых ограничений в отношении НРД на Euroclear Bank. • Россия впервые за два года обошла США по поставкам газа в Европу. По данным аналитической компании ICIS, в мае трубопроводный и сжиженный природный газ (СПГ) из России составили 15% от общих поставок в Европу. При этом на долю американского СПГ пришлось 14%. Изменения произошли на фоне сбоя на крупном предприятии по экспорту СПГ из США, а также увеличения Россией прокачки газа через Турцию в преддверии планового техобслуживания в июне. Между тем, по данным Bloomberg, в Евросоюзе вернулись к обсуждению продолжения транзита российского газа через Украину после истечения соглашения в конце этого года. Сейчас РФ поставляет в европейские страны около 15 млрд куб. м. газа в год через Турцию и Украину. #новости"""
1104,0,True,"""Банк России временно отменил утренние торги на Московской бирже На что стоит обратить внимание сегодня Компании • Яндекс: последний день торгов акциями голландской Yandex N.V. на Мосбирже в режиме основных торгов T+. Торги новыми акциями российской структуры с тикером YDEX биржа планирует запустить 10 июля. • ЭсЭфАй: последний день для попадания в реестр акционеров, имеющих право на получение финальных дивидендов за 2023 год (20,6 рубля на акцию). • Артген: последний день для попадания в реестр акционеров, имеющих право на получение дивидендов за 2023 год (1,2 рубля на акцию). Валютные курсы (ЦБ РФ) USD/RUB: 88,21 (-0,91%). EUR/RUB: 94,83 (-0,95%). CNY/RUB: 12,04 (-1,55%). Товарно-сырьевой рынок (9:30) Urals: 70,83 (+0,18%). Brent: 81,97 (+0,34%). Золото: 2 311,78 (+0,33%). Газ: 2,935 (+0,55%)."
1104,1,True,"EUR/RUB: 94,83 (-0,95%). CNY/RUB: 12,04 (-1,55%). Товарно-сырьевой рынок (9:30) Urals: 70,83 (+0,18%). Brent: 81,97 (+0,34%). Золото: 2 311,78 (+0,33%). Газ: 2,935 (+0,55%). Что еще • Банк России принял решение не проводить торговые сессии до 9:50 по Москве на валютном рынке и рынке драгоценных металлов, а также на срочном рынке на Московской бирже с 14 июня и до отмены этого решения. Однако торги на фондовом и денежном рынках будут проходить по стандартному расписанию. • Валютные сбережения россиян достигли рекордных $224 млрд. Больше всего валютных средств российские граждане хранят в наличной форме. При этом валютные депозиты россиян за рубежом продолжили увеличиваться, а внутри страны — сокращаться. • Страны G7 достигли политического соглашения по доходам от заблокированных активов России."
1104,2,True,"При этом валютные депозиты россиян за рубежом продолжили увеличиваться, а внутри страны — сокращаться. • Страны G7 достигли политического соглашения по доходам от заблокированных активов России. Активы российского ЦБ РФ на Западе останутся нетронутыми, но прибыль от них будет использована в качестве кредита Украине в размере $50 млрд. Представители Белого дома США заявили, что замороженные активы России находятся в неприкосновенности в странах G7, планируется использовать только прибыль от них. Однако не исключена конфискация этих денежных средств в будущем. Ранее президент РФ Владимир Путин подписал указ, позволяющий российским судам использовать американское имущество в России для компенсации ущерба от изъятия активов в США. #новости"""
1105,0,True,"""️ Силуанов: Потолок цен на нефть давит на рубль, но более важный фактор — активизация импорта. #шок_новости  """
1106,1,True,"️ Свободный денежный поток (FCF) рухнул на 90% кв/кв (до 2 млрд рублей) из-за снижения EBITDA и накопления запасов основных сырьевых ресурсов перед зимним сезоном. Ожидаем, что финансы компании будут под давлением в ближайшие как минимум два квартала из-за вероятного дальнейшего повышения ключевой ставки и сезонного сокращения спроса на стальную продукцию в зимний период. В дальнейшем ждем постепенного восстановления вслед за снижением ключевой ставки. Что с дивидендами В текущем году компания возобновила дивиденды, осуществив выплаты сначала за полный 2023 год, а затем за первое полугодие 2024-го. Исторически ММК платила дивиденды ежеквартально, но по итогам третьего квартала возврата к данной практике не произошло. Это может быть обусловлено низким FCF за отчетный период: выплата составила бы всего 0,18 руб/акция и принесла только 0,5% доходности."
