doc_id,chunk_id,is_macro,chunk_text
699,0,False,"""Повторит ли Аэрофлот (AFLT) историю ОВК (UWGN), где акции упали в 4 раза после допэмиссии? #аналитика Несмотря на обвал пассажиропотока, капитализация Аэрофлота близка к максимумам благополучных 2017-2019 годов. Пассажиропоток: 2017: 50.1 млн чел. 2018: 55.7 млн чел. 2019: 60.7 млн чел. ... 2023 (прогноз): 45.2 млн чел. Капитализация 2017: 154 млрд руб. 2018: 112 млрд руб. 2019: 115 млрд руб. ... 2023 (текущая): 157 млрд руб.  """
700,0,False,""" Исторически акции Яндекса (YNDX) растут на 5% за неделю в ожиданиях отчётности, мы сейчас можем находиться в начале роста, считает источник РДВ. #аналитика В этом году отчёт Яндекса за 1 квартал ожидается 27 апреля. За неделю перед отчётностью акции Яндекса растут в среднем на 5%, в то время как индекс Мосбиржи всего на 1%, посчитал источник на основе данных за последние 3 года. """
701,0,True,"""Ослабление курса рубля возвращает нефтяной бизнес во времена до СВО #факты #цифры Наш с вами простой расчет: Нефть Brent $77 Дисконт Urals $19 Дисконт ESPO $10 USDRUB 93.4 Итого: Российская нефть в рублях 5400-6250 Почти как до СВО #LKOH #ROSN  """
702,0,False,"""Ожидаемо хороший отчет от Яндекса Сегодня IT-гигант представил финансовые результаты за третий квартал 2024 года, которые мы оцениваем позитивно. Выручка продолжает устойчиво расти. В третьем квартале выручка компании увеличилась на 36% г/г (до 277 млрд руб.), показав небольшое замедление с прошлого квартала (+37% г/г). Двузначный рост показали все бизнес-сегменты. Ключевой рекламный сегмент продолжил прибавлять за счет улучшения эффективности рекламных продуктов и расширения рекламного инвентаря. К слову, доля Яндекса на российском поисковом рынке, включая поиск на мобильных устройствах, выросла до рекордных 65,5% за счет развития браузера и внедрения технологий искусственного интеллекта. За счет развития рекламного направления доходы увеличились и в сегменте электронной коммерции. Райдтех прибавил за счет увеличения доли поездок на повышенных тарифах."
702,1,False,"За счет развития рекламного направления доходы увеличились и в сегменте электронной коммерции. Райдтех прибавил за счет увеличения доли поездок на повышенных тарифах. При этом компания запустила такси-лоукостер под брендом «Везет», что должно способствовать расширению целевой аудитории сервиса. Доходы экосистемы Яндекс Плюс растут вслед за ростом числа подписчиков — их уже 36 млн. Менеджмент сохраняет прогноз роста выручки по итогам 2024 года на уровне 38—40% г/г. Это предполагает небольшое ускорение роста в четвертом квартале, что может быть связано с сезонностью ряда сегментов. Рентабельность постепенно улучшается. В третьем квартале скорректированная EBITDA компании увеличилась на 3,7% г/г, до 54,7 млрд руб. — это 19,8% от выручки. Наиболее прибыльными сегментами остаются Поиск, Райдтех, Яндекс Плюс и сервисы объявлений: они все показали плюс по скорр. EBITDA."
702,2,False,"Наиболее прибыльными сегментами остаются Поиск, Райдтех, Яндекс Плюс и сервисы объявлений: они все показали плюс по скорр. EBITDA. Однако стоит отметить, что убытки других сегментов постепенно сокращаются. Так, направление электронной коммерции показало улучшение рентабельности по скорр. EBITDA: она составила -6,2% от товарооборот (GMV) против -10,2% годом ранее. У сегмента доставки и других O2O-сервисов этот показатель улучшился на 3 п.п. г/г, до -1,8%. Основные убытки по-прежнему несет сегмент прочих бизнес-юнитов и инициатив. Однако и у него наметился прогресс: рентабельность по скорр. EBITDA как % от выручки достиг -37% против более -60% годом ранее. Менеджмент сохраняет прогноз скорр. EBITDA на уровне 170—175 млрд руб. по итогам года, что предполагает возможное снижение рентабельности в четвертом квартале из-за активных инвестиций."
702,3,False,"Менеджмент сохраняет прогноз скорр. EBITDA на уровне 170—175 млрд руб. по итогам года, что предполагает возможное снижение рентабельности в четвертом квартале из-за активных инвестиций. Однако мы считаем, что компания способна перевыполнить гайденс по рентабельности. Что с дивидендами Пока у Яндекса нет четкой дивидендной политики, поэтому довольно сложно предсказать потенциальный размер выплат. Однако компания подтвердила, что нацелена осуществлять выплата два раза в год. Что с акциями Сейчас бумаги компании торгуются с форвардным мультипликатором EV/EBITDA (учитывает прогноз на весь 2024 год) на уровне около 9x. Мы находим такой уровень мультипликатора низким учитывая сильные позиции компании на рынке, развитую экосистему и высокую рентабельность ключевых направлений с перспективой ее улучшения в среднесрочной перспективе. Поэтому видим потенциал для роста бумаг компании."
702,4,False,"Поэтому видим потенциал для роста бумаг компании. Мы сохраняем позитивный взгляд на акции Яндекса и таргет на уровне 5 100 руб/ акция. Потенциал роста бумаг на горизонте года — 36%. Марьяна Лазаричева, аналитик Т-Инвестиций #россия #идея"""
703,0,True,"""Ключевая ставка осталась на уровне 16%, но интрига сохраняется Банк России сохранил ключевую ставку неизменной на уровне 16%, как мы и ожидали. При этом регулятор сопроводил решение жестким сигналом, заявив, что:  «допускает возможность» повышения ставки на ближайшем заседании (26 июля);  возвращение инфляции к цели 4% потребует длительного сохранения жесткой политики. Регулятор отметил, что текущие темпы инфляции перестали снижаться и стабилизируются вблизи уровней первого квартала 2024-го, при этом проинфляционные риски остаются повышенными. Рост цен поддерживается сохранением сильного потребительского спроса, опережающего рост предложения. Вместе с тем важно, что регулятор оценил бюджетные планы на 2025 год, объявленные в мае, как нейтральные для инфляции, так как повышение расходов будет финансироваться за счет увеличения налогов."
703,1,True,"Вместе с тем важно, что регулятор оценил бюджетные планы на 2025 год, объявленные в мае, как нейтральные для инфляции, так как повышение расходов будет финансироваться за счет увеличения налогов. В целом решение и риторика Банка России говорят нам о том, что регулятор сохраняет серьезные намерения по стабилизации инфляции. При этом его позиция достаточно сбалансированная и учитывает больше факторов, чем одну только текущую инфляцию, — иначе мы могли бы увидеть повышение на 1—2 п.п. уже сегодня. Что будет дальше  Вероятность повышения ключевой ставки в июле довольно высока, однако не 100%-на. Решение будет зависеть, прежде всего, от динамики инфляции, ожиданий и роста кредитования. В случае повышения наиболее вероятным уровнем ставки нам кажется 17%. Инфляция в июле неизбежно ускорится, причем заметно. Это произойдет за счет плановых индексаций тарифов ЖКХ на уровне около 10%."
703,2,True,"В случае повышения наиболее вероятным уровнем ставки нам кажется 17%. Инфляция в июле неизбежно ускорится, причем заметно. Это произойдет за счет плановых индексаций тарифов ЖКХ на уровне около 10%. Однако при принятии решения регулятор, вероятно, будет рассматривать рост цен без учета этой (разовой немонетарной) компоненты, а также сфокусируется на реакции ожиданий населения. Мы полагаем, что повышение ключевой ставки станет неизбежным, если в преддверии июльского решения: годовая инфляция превысит 8,5%; инфляционные ожидания существенно возрастут; динамика спроса не покажет замедления. Сохранение ключевой ставки в июле на уровне 16,0% возможно при условии, что в скором времени начнется заметное охлаждение ожиданий и кредитования (в том числе на фоне запланированного сворачивания льготных программ в июле — это может поддержать нормализацию спроса и инфляции)."
703,3,True,"Софья Донец, CFA, главный экономист Т-Инвестиций #россия #макро"""
704,0,True,"""​​Какие есть закономерности на российском рынке акций? В 2022 российский рынок акций испытал небывалый шок, лишившись значительной части активных инвесторов, а именно иностранных фондов и компаний. Именно эти инвесторы генерировали основную ликвидность на рынке и делали его более эффективным за счет преимущественно рационального поведения и квалификации. С момента восстановления торгов на Мосбирже более 70% в объеме торгов российскими акциями стали занимать российские частные инвесторы, которые менее рациональны и терпеливы в принятии инвестиционных решений. Сейчас их доля в объеме торгов достигла уже 80%. С их доминацией появились новые паттерны в торговле и динамике среди акций на Мосбирже. Мы стали замечать их примерно с начала лета 2022-го. Если ранее они и были, то оставались незначительными."
704,1,False,"С их доминацией появились новые паттерны в торговле и динамике среди акций на Мосбирже. Мы стали замечать их примерно с начала лета 2022-го. Если ранее они и были, то оставались незначительными. Их, вероятно, ранее нивелировала более высокая ликвидность рынка или присутствие торговых алгоритмов институциональных инвесторов. Речь пойдет о довольно известной в мире финансов рыночной аномалии, связанной с днями недели и времени торгов. Как мы считали Мы взяли динамику торгов российскими акциями с 1 июля 2022 года по сегодняшний день и посчитали, как в среднем росла каждая бумага:  в каждый день недели;  в течение дня, разделив весь день на получасовые интервалы. А еще мы выделили из общей статистики две группы бумаг — топ-10 самых ликвидных и топ-20 наименее ликвидных бумаг, которые есть на сервисе Тинькофф Инвестиций."
704,2,True,"А еще мы выделили из общей статистики две группы бумаг — топ-10 самых ликвидных и топ-20 наименее ликвидных бумаг, которые есть на сервисе Тинькофф Инвестиций. Сделали мы это для того, чтобы показать, как может заметно отличаться динамика голубых фишек и бумаг второго эшелона. Какие результаты Мы выяснили, что по понедельникам российские инвесторы, как правило, чрезмерно позитивны и толкают акции вверх. За анализируемый период российский рынок акций рос в среднем на 0,8% по понедельникам. При этом самые ликвидные и неликвидные бумаги показывали более слабую динамику. Аномально позитивный понедельник может объясняться менталитетом частного инвестора. Он с нетерпением ждет начала торгов в понедельник, чтобы отыграть идеи, которые у него сформировались на выходных/на прошлой неделе, или события, которые произошли на выходных."
704,3,True,"Он с нетерпением ждет начала торгов в понедельник, чтобы отыграть идеи, которые у него сформировались на выходных/на прошлой неделе, или события, которые произошли на выходных. Примечательно также, что неликвидные бумаги имеют тенденцию расти по четвергам. Однако объяснить это логически трудно. Вероятно, это просто выброс данных. Что касается времени торгов, то и здесь заметна аномалия — в первые полчаса торгов инвесторы очень активно покупают акции, в особенности неликвидные бумаги. В этот период российский рынок растет в среднем на 0,3% (неликвидные бумаги — более чем на 0,4%). А вот спрос на голубые фишки в первые часы торгов невысокий. Утром они в среднем снижаются в цене, а во второй половине дня, наоборот, растут. При этом бурный рост неликвидных бумаг в первые часы торгов сходит на нет к концу торгового дня."
704,4,False,"Утром они в среднем снижаются в цене, а во второй половине дня, наоборот, растут. При этом бурный рост неликвидных бумаг в первые часы торгов сходит на нет к концу торгового дня. Такое расхождение в динамике ликвидных и неликвидных бумаг связано с различным подходом к вложениям в эти активы. Неликвидные покупают зачастую трейдеры, которые закрывают позиции под конец торгового дня, чтобы не нести риски коррекции на открытии торгов на следующий день. В ликвидных же бумагах есть позиции крупных инвесторов, которые, напротив, не совершают сделок на открытии торгов и ждут стабилизации котировок. Ну и что Приведенные выше данные — это всего лишь статистика, причем полученная при определенном подходе и выборке. Можно придумать и другие подходы, поэтому полностью опираться на результаты этого исследования нельзя."
704,5,True,"Можно придумать и другие подходы, поэтому полностью опираться на результаты этого исследования нельзя. Однако отрицать некие закономерности тоже не стоит, а именно:  1️⃣ российский рынок акций по понедельникам растет чаще, чем в другие дни недели; 2️⃣ наиболее бурный рост прослеживается в первые 30 минут торгов, особенно в неликвидных акциях (к концу дня этот рост сходит на нет); 3️⃣ голубые фишки, напротив, снижаются в цене утром и прибавляют в цене чаще всего во второй половине дня. Кирилл Комаров, аналитик Тинькофф Инвестиций #россия #тренд"""
705,0,True,"""Новые ограничения для российских компаний   Вчера вечером США выпустили новый пакет санкций. В список SDN на этот раз вошли: Росавтодор, АВТОВАЗ, Соллерс и Глобалтранс. Что интересно, Глобалтранс, который фигурирует в документах, не имеет отношения к эмитенту бумаг GLTR. Это совсем другая компания, чьи акции на бирже не торгуются. Котировки успели среагировать на обе новости: и о включении компании в SDN, и об опровержении ее нахождения в списке. GLTR упали более чем на 3%, но почти сразу инвесторы бумагу откупили. Перепутали ли в США один Глобалтранс с другим и случайно ли внесли не тот в список — пока неясно. Менеджеры автопроизводителя Соллерс не видят в ограничениях со стороны Америки проблем для бизнеса. По словам представителей компании, все операционные механизмы уже успели перестроить под дружественные структуры. Тем не менее вчера акции SVAV падали в моменте более чем на 10%."
705,1,True,"По словам представителей компании, все операционные механизмы уже успели перестроить под дружественные структуры. Тем не менее вчера акции SVAV падали в моменте более чем на 10%. Сегодня бумаги торгуются в боковике. К 14:12 по мск их цена — 1113 рубля за бумагу (-1,2%). По информации от источников Reuters, G7 планирует в ближайшие три недели объявить о косвенном запрете на поставки алмазов из РФ. Вступить в силу ограничения должны будут в январе. Детали полностью пока неясны, но, по данным The New York Times, страны ЕС хотят запретить поставки российских алмазов полностью с начала следующего года. Бумаги Алросы на новости ожидаемо падали. К 14:12 по мск ALRS стоят 77,5 рублей за акцию (-0,79%). #новости"""
706,0,False,"""️ Высокие ставки сманивают капитал в инструменты денежного рынка. #аналитика Притоки в биржевые инструменты денежного рынка уже 5 месяцев подряд превышают 50 млрд рублей (на графике). При этом продажи акций (оттоки из акций) у физиков продолжаются подряд 4 месяца. Это вовлечённые в биржевую торговлю деньги, которые в случае снижения ставки готовы пойти в акции, облигации или валюту. """
707,0,True,"""️️️ Инарктика (AQUA) может на следующей неделе опубликовать отчётность за 2023 год — он может стать рекордным в истории компании. #аналитика  Выручка за 2023 составила 26-28 млрд руб., прогнозируют источники РДВ. У роста выручки Инарктики сразу 2 драйвера: рост объема производства (компания планирует удвоить производство рыбы ) и опережающий инфляцию рост цен на лосось. Таким образом, среднегодовой темп роста выручки Инарктики с 2020 года составит +51% в год - одна из самых быстрорастущих компаний на российском рынке. Рост выручки - главный фактор для роста цены акций — исследование BCG:  """
708,0,True,""" Прирост цен на отдельные товары и услуги с января 2021 года #цифры  Иномарка +107% Аренда однушки +86% Авиабилеты +78% Такси +64% Смартфон +60% Сотовая связь +52% Яйца +48% Хлеб +43% Общий индекс цен +34% Индекс акций Мосбиржи с дивидендами +23% Бензин АИ-95 +19%  Как с этим жить? """
709,0,True,""" Дивидедная доходность российских нефтяников в следующие 12 месяцев. Прогноз источников РДВ. В прогноз заложены: российская нефть Urals 70+, постепенное ослабление USDRUB до 70+ в 2023г. Календарь выплат по месяцам здесь. #цифры  """
710,0,True,""" Перестройка экономики, шоки и валютные ограничения Собрали тезисы из выступления главы Банка России Эльвиры Набиуллиной в Госдуме: • Банковская система хорошо выдержала шоки этого года и сохраняет запас прочности, хотя на нее пришелся первый и самый мощный удар санкций; • Кредитование физлиц выросло на 6,7% (за 10 мес.), ипотека показала рост на 12% (за 9 мес.); • Предпосылок для дальнейшей либерализации валютных ограничений пока нет; • Трансформация российской экономики продлится не один год. Этот процесс может осложнить мировой кризис: «Мы должны создавать условия для ускоренной структурной перестройки экономики»; • Инфляция продолжит замедляться и составит по итогам 2023 г. 5-7%; • Базовый сценарий ЦБ предполагает падение ВВП до 3-3,5% в 2022 г., но в 2023 экономика вернется к росту. Темпы роста стабилизируются на уровне 1,5-2,5% в 2025 г.;"
710,1,True,"• Базовый сценарий ЦБ предполагает падение ВВП до 3-3,5% в 2022 г., но в 2023 экономика вернется к росту. Темпы роста стабилизируются на уровне 1,5-2,5% в 2025 г.; • Банк России рассчитывает в 2025 г. вернуться к нейтральному диапазону ключевой ставки в 5-6% годовых; • Для спроса на российские ценные бумаги необходимо вернуть доверие частных инвесторов; • Необходимо скорейшее принятие решения по проблеме замороженных активов; • ЦБ поддерживает введение третьего типа ИИС (для долгосрочных вложений на горизонте 10 лет). Также важно развитие сферы доверительного управления и повышение роли институциональных инвесторов, включая негосударственные пенсионные фонды. #новости"""
711,0,True,"""  Эксклюзив для коммьюнити РДВ! Источники РДВ поделились топ-пиками среди акций: в приложенном файле благодарность для всех читателей РДВ. Мы с вами, топ-медиа РДВ и думающие читатели, строим комьюнити фондового рынка вместе. Объединяемся, чтобы впереди брокеров и банков быть в курсе по ситуации на рынке и в экономике. На канале РДВ вы найдёте: • Бьющую точно в цель зарабатывающую аналитику по российским ценным бумагам, рублю и нефти. • Информацию от источников РДВ: крупнейших частных инвесторов и инвестфондов, чиновников, топ-менеджеров компаний. • Справедливую оценку российских акций. С чего начать:  Школа фундаментального анализа РДВ: • Экспертные разборы компаний и событий #аналитика • Справедливые стоимости акций #оценка • Всё о курсе рубля #оракул_рубля • Топ главных новостей за неделю #weekly • Важная статистика по рынку и экономике #цифры РДВ. Влияем на рынки с 2008 года."
711,1,False,"Влияем на рынки с 2008 года. Дисклеймер: РынкиДеньгиВласть — это аналитический сервис, который публикует аналитику информацию источников. Информация в канале РынкиДеньгиВласть носит исключительно образовательный и аналитический характер и не является рекомендацией или призывом к совершению сделок с финансовыми инструментами."""
712,0,False,"""​​Магнит хочет собственный маркетплейс Ритейлер собирается купить KazanExpress — это маркетплейс, который работает в 121 городе России и обладает около 550 пунктами выдачи заказов. Цена сделки не разглашается, но СМИ оценивают покупку в 10 млрд рублей. На конец июня на балансе у Магнита было около 300 млрд рублей. Два последовательных выкупа акций у нерезидентов в размере 21,5% и 7,9% от всех выпущенных и находящихся в обращении акций обойдутся компании примерно в 66 млрд рублей. Таким образом, у компании достаточно ресурсов, чтобы оплатить сделку из собственных средств. Какие результаты может принести сделка По выручке и охвату KazanExpress явно уступает таким гигантам, как Wildberries и Ozon. Однако у этого маркетплейса тоже есть свои преимущества. В прошлом году он смог нарастить выручку в четыре раза."
712,1,True,"Однако у этого маркетплейса тоже есть свои преимущества. В прошлом году он смог нарастить выручку в четыре раза. При этом на ключевые российские рынки Москвы и Санкт-Петербурга он только собирается выходить (в этих городах пунктов выдачи KazanExpress пока нет). То есть у него есть долгосрочный драйвер роста. Более того, если сделка с Магнитом состоится, то KazanExpress может разместить пункты выдачи в магазинах у дома и дрогери ритейлера. Подобно тому, как Ozon в этом году включил отделения Почты России в свою сеть пунктов выдачи, чем существенно расширил ее. Комбинация с магазинами Магнита может поставить KazanExpress на третье место по охвату на российском рынке электронной коммерции. Однако отметим, что это лишь предположение — пока формат и сроки реализации неизвестны. Что же до Магнита, то ритейлер может приобрести готовый маркетплейс и масштабировать его за счет своих сетей."
712,2,False,"Однако отметим, что это лишь предположение — пока формат и сроки реализации неизвестны. Что же до Магнита, то ритейлер может приобрести готовый маркетплейс и масштабировать его за счет своих сетей. Эта покупка поможет ему постепенно наращивать долю онлайн-выручки, а также предлагать на платформе те товары, которые активно продаются через онлайн-каналы (например косметика). В текущих условиях ритейлеры сталкиваются с давлением на рентабельность из-за открытия дискаунтеров и расширения онлайн-доставки. Однако они должны участвовать в новых трендах, чтобы не потерять долю рынка. Поэтому приобретение маркетплейса выглядит весьма логичным для Магнита. А что с акциями По нашим оценкам, акции Магнита по-прежнему торгуются дешево по форвардным мультипликаторам относительно исторических значений."
712,3,False,"А что с акциями По нашим оценкам, акции Магнита по-прежнему торгуются дешево по форвардным мультипликаторам относительно исторических значений. Особенно такая оценка привлекательна на фоне байбэка ритейлера, который увеличивает прибыль на одну акцию и еще не был отражен в отчетности компании. Сохраняем идею на покупку акций Магнита и целевую цену на уровне 7150 руб./бумагу. Магнит — один из наших фаворитов в отрасли потребительских товаров. О нем и других рассказываем в нашей стратегии-2023. Маргарита Яковлева, аналитик Тинькофф Инвестиций #россия #идея"""
713,0,False,"""СД Татнефти рекомендовал дивиденды ️ Совет директоров Татнефти рекомендовал выплатить дивиденды за девять месяцев 2022 г. в размере 39,57 руб. До этого нефтяная компания уже выплатила дивиденд в размере 32,71 руб. по итогам шести месяцев 2022 года. Таким образом, за третий квартал инвесторы получат 6,86 руб. на одну привилегированную и обыкновенную акцию. Дивидендная доходность такой выплаты составит 1,87% и 1,82% соответственно. Последний день покупки под выплату — 6 января 2023 г., реестр закроют 10 января. ️ Комментарий аналитика Тинькофф Инвестиций Алдара Цыбикова: Татнефть рекомендовала выплаты согласно дивидендной политике, то есть 50% от чистой прибыли по РСБУ за третий квартал, поэтому данная новость не стала неожиданностью. Неделей ранее стало известно о дате совета директоров, и уже тогда рынки заложили примерно такие доходности. #новости #дивиденды"""
714,0,False,"""Падение прибыли БСПб (BSPB): угроза коррекции акций. #аналитика Даже в случае перехода на выплату 50% чистой прибыли, БСПб дивидендная доходность акций БСПб останется значительно ниже текущей ключевой ставки ЦБ: • По текущей дивполитике в 20% чисто прибыли: 4% дивдоходности • При выплате 30% чистой прибыли: 6% дивдоходности • В случае перехода на 50% чистой прибыли — 10% дивдоходности С учётом отсутствия подвижек к переходу на выплату 50% ЧП, справедливая цена акций БСПб, по модели источника, 182 руб./акцию, угроза падения 30%. """
715,0,False,"""️️️ ЕвропЭлтех (EELT): к 2025 году рост выручки в три раза, чистой прибыли в десять (!) раз и дивдоходность 25%. #аналитика В апреле компания Европейская Электротехника опубликует годовую отчётность по МСФО. По мнению источника РДВ, отчётность может стать триггером к реализации 35% апсайда до фундаментальной цены в 17.5 рублей за акцию. """
716,0,False,"""​​Отчет МТС: все в плюсе Акции реагируют сдержанно Российский оператор телекоммуникаций опубликовал финансовые результаты по итогам второго квартала и первого полугодия 2023 года. Самое интересное за квартал год к году:  • Выручка: 146,7 млрд руб. (+14,8%); • Чистая прибыль: 16,8 млрд руб. (+53,5%); • OIBDA: 63,7 млрд руб. (+22,9%). На старте вечерней сессии, к 19:18 по мск MTSS торгуется на уровне 293,2 руб за акцию (+0,27 % с цены закрытия прошлой сессии). Мнение аналитика Тинькофф Инвестиций Ляйсян Хусяиновой: По итогам квартала рост выручки телекома ускорился на фоне сильной динамики в сегменте рекламных технологий (AdTech) и финтехе, а также постепенного восстановления продаж телефонов и аксессуаров. OIBDA компании показала двузначный рост благодаря нормализации расходов на резервы МТС Банка."
716,1,False,"OIBDA компании показала двузначный рост благодаря нормализации расходов на резервы МТС Банка. Чистая прибыль увеличилась также из-за более низких процентных расходов по сравнению с прошлым годом, когда ставки были заметно выше, а долговая нагрузка сократилась (до 1,8х). Пока наибольший интерес для инвесторов в бумаге представляют потенциальные дивидендные выплаты. Но компания пока не представила новой дивидендной политики. В среднем за последние 3 года МТС платили около 35 руб. на акцию. В 2023 году ожидаем примерно такой же суммы выплат (прогнозная доходность около 12%). Мы сохраняем нейтральный взгляд на бумаги МТС и рекомендуем их ""держать"" в вашем портфеле в качестве дивидендной истории. #новости"""
717,0,False,"""S&P 500 вернулся на траекторию бычьего рынка, а нефть снижается вторую неделю подряд Главные новости зарубежных рынков к этому утру Фондовые индексы США выросли в четверг S&P 500 прибавил 0,6%, высокотехнологичный Nasdaq — 1%, а индекс Dow Jones — 0,5%. Настроения на рынке США поддержали свежие данные по американскому рынку труда. По данным Министерства труда США, заявки на пособие по безработице выросли до 261 тыс. за неделю, что является самым высоким значением с октября 2021 года. В свою очередь аналитики ожидали, что количество заявок на пособие по безработице достигнет 235 тыс. Данные по рынку труда указывают на признаки охлаждения американской экономики и дают Федеральной резервной системе США возможность сделать паузу в дальнейшем повышении процентных ставок, считают эксперты. Следующее заседание комитета ФРС по денежно-кредитной политике пройдет с 13 по 14 июня."
